Gene1,Gene2
BACH1,LBH
BACH1,LENG9
BACH1,LILRB4
BACH1,LINC00431
BACH1,LINC01091
BACH1,LIPT1
BACH1,LMNA
BACH1,LRRK2
BACH1,LZTFL1
BACH1,MAFK
BACH1,MAN1C1
BACH1,MAP1LC3B
BACH1,MAP1LC3B2
BACH1,MAZ
BACH1,MBLAC1
BACH1,MED13L
BACH1,MED22
BACH1,MEF2A
BACH1,MEF2C
BACH1,METTL23
BACH1,MIB2
BACH1,MNT
BACH1,MRPL38
BACH1,MRPS26
BACH1,MRPS33
BACH1,MST1
BACH1,MTA2
BACH1,MTFP1
BACH1,MTX1
BACH1,MYH7B
BACH1,NBN
BACH1,NEAT1
BACH1,NEDD9
BACH1,NEK8
BACH1,NFATC3
BACH1,NFIC
BACH1,NFKB2
BACH1,NIP7
BACH1,NME6
BACH1,NOS1AP
BACH1,NOTUM
BACH1,NR2C2
BACH1,NRARP
BACH1,NRSN2
BACH1,NUDT8
BACH1,NXT1
BACH1,OCEL1
BACH1,OGFOD2
BACH1,OSCAR
BACH1,OTUD1
BACH1,PAFAH2
BACH1,PAOX
BACH1,PAQR7
BACH1,PBX3
BACH1,PCDH1
BACH1,PCGF1
BACH1,PCOLCE2
BACH1,PELP1
BACH1,PFKFB4
BACH1,PGAP2
BACH1,PGBD2
BACH1,PHOSPHO1
BACH1,PKNOX1
BACH1,PLD1
BACH1,PLOD3
BACH1,PNPLA7
BACH1,POLR2E
BACH1,POLR2J
BACH1,POMZP3
BACH1,POU3F1
BACH1,PPAN
BACH1,PPDPF
BACH1,PPFIA3
BACH1,PPFIA4
BACH1,PPOX
BACH1,PPP2R5B
BACH1,PRDM11
BACH1,PRDM15
BACH1,PROCA1
BACH1,PRR7
BACH1,PRRT3
BACH1,PSRC1
BACH1,PTPN13
BACH1,RAD51
BACH1,RAVER1
BACH1,RCOR1
BACH1,REEP4
BACH1,REL
BACH1,RELA
BACH1,RELL2
BACH1,REST
BACH1,REXO2
BACH1,RFX5
BACH1,RHEBL1
BACH1,RPS17
BACH1,RPS26
BACH1,RTEL1
BACH1,RUNX3
BACH1,RXRA
BACH1,S1PR2
BACH1,SAC3D1
BACH1,SARS2
BACH1,SCAF1
BACH1,SCNM1
BACH1,SCO2
BACH1,SEL1L3
BACH1,SERTAD1
BACH1,SETBP1
BACH1,SGSM2
BACH1,SKIL
BACH1,SLC16A3
BACH1,SLC22A18AS
BACH1,SLC22A4
BACH1,SLC25A10
BACH1,SLC25A39
BACH1,SLC25A4
BACH1,SLC25A45
BACH1,SLC30A4
BACH1,SLC35B2
BACH1,SLC35C1
BACH1,SLC39A4
BACH1,SLC46A1
BACH1,SMAD5
BACH1,SMARCD2
BACH1,SMC1A
BACH1,SNRNP25
BACH1,SOCS1
BACH1,SP1
BACH1,SPATC1L
BACH1,SREBF1
BACH1,SRF
BACH1,STAT1
BACH1,STAT3
BACH1,SUPT7L
BACH1,SWI5
BACH1,SYCE2
BACH1,TARDBP
BACH1,TBP
BACH1,TCF12
BACH1,TCF3
BACH1,TCIRG1
BACH1,TDRKH
BACH1,TGM2
BACH1,THAP9
BACH1,THOC6
BACH1,THYN1
BACH1,TINF2
BACH1,TLCD1
BACH1,TMEM234
BACH1,TMEM79
BACH1,TMUB1
BACH1,TPM1
BACH1,TRIM65
BACH1,TRIM7
BACH1,TSEN34
BACH1,TSR3
BACH1,TTC36
BACH1,TTC4
BACH1,TTLL1
BACH1,UBXN1
BACH1,UNC93B1
BACH1,UNKL
BACH1,USP35
BACH1,WDR45B
BACH1,WDR6
BACH1,WDR74
BACH1,WRNIP1
BACH1,WWOX
BACH1,XBP1
BACH1,YBX1
BACH1,YPEL2
BACH1,ZBTB9
BACH1,ZDHHC12
BACH1,ZDHHC14
BACH1,ZEB1
BACH1,ZFAND2B
BACH1,ZMYM1
BACH1,ZMYND12
BACH1,ZNF207
BACH1,ZNF24
BACH1,ZNF274
BACH1,ZNF295-AS1
BACH1,ZNF354A
BACH1,ZNF354B
BACH1,ZNF384
BACH1,ZNF555
BACH1,ZNF571
BACH1,ZNF622
BACH1,ZNF687
BACH1,ZNF75A
BACH1,ZNF768
BACH1,ZSCAN29
BACH1,ZZZ3
BATF,ACOT2
BATF,ACP2
BATF,ADAMTS13
BATF,AFF3
BATF,AGPAT2
BATF,ALDH6A1
BATF,ALKBH4
BATF,ANKK1
BATF,ANTXR1
BATF,AP3S2
BATF,AP5S1
BATF,ARHGAP24
BATF,ARHGAP6
BATF,ATF3
BATF,B3GNT7
BATF,BACH1
BATF,BCL11A
BATF,BHLHE40
BATF,BRCA1
BATF,C1orf127
BATF,C3orf18
BATF,C6orf99
BATF,CBFB
BATF,CBX5
BATF,CCDC157
BATF,CD244
BATF,CD52
BATF,CD96
BATF,CDC42EP1
BATF,CEBPB
BATF,CEBPZ
BATF,CHD1
BATF,CHRNA6
BATF,CLCN1
BATF,COLCA2
BATF,CRAT
BATF,CRB1
BATF,CREB5
BATF,CREM
BATF,CRIP3
BATF,DBNDD1
BATF,DIAPH3
BATF,DNAJB2
BATF,DSCR9
BATF,E2F4
BATF,EDNRA
BATF,EFHB
BATF,EIF2AK3
BATF,ELF1
BATF,ELF5
BATF,ELOF1
BATF,FAM83A
BATF,FOSL2
BATF,FOXK2
BATF,FRMD4A
BATF,GDF9
BATF,GEMIN7
BATF,GNAI1
BATF,GPR141
BATF,GS1-124K5.4
BATF,GSTT1
BATF,GTF2H4
BATF,GUCA1B
BATF,HCG20
BATF,HMGCL
BATF,HSP90B1
BATF,IKZF1
BATF,IL10
BATF,IL1R1
BATF,IL4
BATF,INO80B
BATF,IPO4
BATF,IRF5
BATF,ITGA4
BATF,KLF9
BATF,LETM2
BATF,LILRB4
BATF,LINC00324
BATF,LINC00431
BATF,LINC01141
BATF,LIPT1
BATF,LMNA
BATF,LRRK2
BATF,LZTFL1
BATF,MAK
BATF,MAP1LC3B2
BATF,MAP3K10
BATF,MCOLN2
BATF,MEF2C
BATF,MIR155HG
BATF,MTA3
BATF,MUC22
BATF,MYB
BATF,MYC
BATF,MYH7B
BATF,NBN
BATF,NFKB1
BATF,NME6
BATF,NOL4
BATF,NPAS4
BATF,NRXN3
BATF,OLAH
BATF,OLFM2
BATF,OSR2
BATF,PAFAH2
BATF,PCDH1
BATF,PDE1A
BATF,PDE4D
BATF,PDE7B
BATF,PFKFB4
BATF,PGAP2
BATF,PIP5K1B
BATF,PKIB
BATF,PLEKHG7
BATF,PLOD3
BATF,PPAN
BATF,PPM1M
BATF,PPP2R5B
BATF,PRAM1
BATF,PTK2
BATF,PYCR1
BATF,RABGAP1L
BATF,RAPGEF2
BATF,RASL11B
BATF,RBPJ
BATF,REXO2
BATF,RFX5
BATF,RGS2
BATF,RGS6
BATF,RNF217
BATF,RSPH6A
BATF,RUFY4
BATF,RUNX3
BATF,S1PR2
BATF,SAMSN1
BATF,SCNM1
BATF,SEMA3C
BATF,SGK1
BATF,SH2D4B
BATF,SH3RF2
BATF,SHF
BATF,SKIL
BATF,SLAMF1
BATF,SLC22A18
BATF,SLC25A39
BATF,SLC25A45
BATF,SLC9C2
BATF,SMARCD2
BATF,STAT3
BATF,STOML2
BATF,TDRD1
BATF,TECPR2
BATF,TFAP2A
BATF,TLCD1
BATF,TLR4
BATF,TLR5
BATF,TMEM154
BATF,TMEM53
BATF,TMEM79
BATF,TRIM2
BATF,TRIM22
BATF,TRIM41
BATF,TRMT61A
BATF,TSR3
BATF,TTC4
BATF,TXLNB
BATF,UNC5C
BATF,VWC2
BATF,WDR64
BATF,WDR74
BATF,WWOX
BATF,XBP1
BATF,ZEB1
BATF,ZMYM1
BATF,ZMYND12
BATF,ZNF207
BATF,ZNF354A
BATF,ZNF408
BATF,ZNF625
BATF,ZNF687
BATF,ZNF691
BCL11A,ABHD16A
BCL11A,ACP2
BCL11A,ADARB1
BCL11A,ADARB2
BCL11A,ALDH6A1
BCL11A,AMZ1
BCL11A,AQP3
BCL11A,ATF3
BCL11A,BACH1
BCL11A,BHLHE40
BCL11A,C1orf127
BCL11A,C6orf226
BCL11A,C6orf99
BCL11A,CD5
BCL11A,CHD1
BCL11A,CHRNA6
BCL11A,CLEC7A
BCL11A,CRB1
BCL11A,CREM
BCL11A,DBNDD1
BCL11A,DNAJB2
BCL11A,EGR2
BCL11A,ELF1
BCL11A,ELOF1
BCL11A,FAM184A
BCL11A,FCHO1
BCL11A,FCRL5
BCL11A,FRMD4A
BCL11A,GABARAPL1
BCL11A,GEMIN7
BCL11A,GMPR
BCL11A,GPR141
BCL11A,GPR19
BCL11A,GRHL3
BCL11A,HCG20
BCL11A,HMGCL
BCL11A,HSP90B1
BCL11A,HTRA2
BCL11A,IL10
BCL11A,IL4
BCL11A,INO80B
BCL11A,IPO4
BCL11A,IRF5
BCL11A,ITGA4
BCL11A,JUNB
BCL11A,KCNN2
BCL11A,KDM1A
BCL11A,KDM5A
BCL11A,LINC00431
BCL11A,LINC00528
BCL11A,LINC01091
BCL11A,LIPT1
BCL11A,LRRC43
BCL11A,LRRK2
BCL11A,MAK
BCL11A,MAP1LC3B2
BCL11A,MCOLN2
BCL11A,MEF2A
BCL11A,MEF2C
BCL11A,MRPL38
BCL11A,MYC
BCL11A,MYO16
BCL11A,NAPSA
BCL11A,NBN
BCL11A,NCALD
BCL11A,NCR3
BCL11A,NEAT1
BCL11A,NEDD9
BCL11A,NEK8
BCL11A,NFKB2
BCL11A,NIP7
BCL11A,NOS1AP
BCL11A,NPAS4
BCL11A,OGFRL1
BCL11A,PAFAH2
BCL11A,PDE4D
BCL11A,PIP5K1B
BCL11A,PLEKHG7
BCL11A,PLOD3
BCL11A,POLR2J
BCL11A,PPAN
BCL11A,PPM1M
BCL11A,PRRT2
BCL11A,PTK2
BCL11A,PTPN13
BCL11A,RABGAP1L
BCL11A,RAD51
BCL11A,RBPJ
BCL11A,RCAN1
BCL11A,RCOR1
BCL11A,REL
BCL11A,RFX5
BCL11A,RPS26
BCL11A,RUNX3
BCL11A,SAMSN1
BCL11A,SCO2
BCL11A,SH2D2A
BCL11A,SH2D4B
BCL11A,SKIL
BCL11A,SLAMF1
BCL11A,SLC25A45
BCL11A,SLC35B2
BCL11A,SMARCD2
BCL11A,SMC3
BCL11A,SNRNP25
BCL11A,STAT1
BCL11A,STAT3
BCL11A,SUPT20H
BCL11A,SUPT7L
BCL11A,TGM6
BCL11A,TMEM130
BCL11A,TMEM53
BCL11A,TP63
BCL11A,TRIM7
BCL11A,TXLNB
BCL11A,UBXN1
BCL11A,UGT2A3
BCL11A,USF1
BCL11A,VWC2
BCL11A,WDR74
BCL11A,WWOX
BCL11A,ZBTB40
BCL11A,ZEB1
BCL11A,ZMYM1
BCL11A,ZMYND12
BCL11A,ZNF211
BCL11A,ZNF295-AS1
BCL11A,ZNF35
BCL11A,ZNF732
BCL3,ACP2
BCL3,ADARB2
BCL3,ADPRHL1
BCL3,AFF3
BCL3,ALDH6A1
BCL3,ALKBH4
BCL3,AMACR
BCL3,ANAPC11
BCL3,ANKS6
BCL3,ANXA2R
BCL3,AP3S2
BCL3,APOBEC3F
BCL3,APOL4
BCL3,AQP3
BCL3,ARFRP1
BCL3,ATF2
BCL3,ATF3
BCL3,ATP12A
BCL3,ATP1A3
BCL3,BACH1
BCL3,BAIAP2
BCL3,BCLAF1
BCL3,BHLHE40
BCL3,BLOC1S1
BCL3,C11orf65
BCL3,C12orf73
BCL3,C1QTNF6
BCL3,C1orf56
BCL3,CBX3
BCL3,CCDC110
BCL3,CCDC157
BCL3,CD63
BCL3,CD83
BCL3,CERCAM
BCL3,CHD1
BCL3,CHRNA6
BCL3,CITED2
BCL3,CLEC7A
BCL3,CLK3
BCL3,CLUAP1
BCL3,CNPY4
BCL3,CREM
BCL3,CUX1
BCL3,CYP1B1
BCL3,DBNDD1
BCL3,DCHS1
BCL3,DENND6B
BCL3,DIAPH3
BCL3,DNAI2
BCL3,DYNC2H1
BCL3,E2F4
BCL3,E4F1
BCL3,EFCAB12
BCL3,EFHD1
BCL3,ELAVL3
BCL3,ELN
BCL3,ETV6
BCL3,EZH2
BCL3,FAM184A
BCL3,FBLN2
BCL3,FBXO10
BCL3,FBXO15
BCL3,FBXW5
BCL3,FCHO1
BCL3,FGFBP3
BCL3,FKBP11
BCL3,FOXK2
BCL3,GEMIN7
BCL3,GGT5
BCL3,GLCCI1
BCL3,GPR141
BCL3,GYG2
BCL3,HDAC2
BCL3,HDGF
BCL3,HPCAL1
BCL3,HSP90B1
BCL3,IBA57
BCL3,IKZF1
BCL3,IL10
BCL3,IL11RA
BCL3,IL4
BCL3,ING4
BCL3,IPO4
BCL3,IRF5
BCL3,ITGA4
BCL3,JUNB
BCL3,KCNK5
BCL3,KCNMA1
BCL3,KCNN2
BCL3,KDM1A
BCL3,KLC3
BCL3,KLRG1
BCL3,LBX2
BCL3,LINC00431
BCL3,LIPT1
BCL3,LMNA
BCL3,LMNB1
BCL3,LMO1
BCL3,LOXL2
BCL3,LRRC43
BCL3,LRRK2
BCL3,LZTFL1
BCL3,MAK
BCL3,MAP1LC3B
BCL3,MAP1LC3B2
BCL3,MAZ
BCL3,MCF2L
BCL3,MDK
BCL3,MED22
BCL3,MEF2A
BCL3,MEF2B
BCL3,MEF2C
BCL3,MICU3
BCL3,MNT
BCL3,MRPL34
BCL3,MRPS26
BCL3,MRPS33
BCL3,MST1
BCL3,MTA2
BCL3,MTX1
BCL3,MUC22
BCL3,MYB
BCL3,MYC
BCL3,NBN
BCL3,NECAB3
BCL3,NEDD9
BCL3,NFATC3
BCL3,NFKB2
BCL3,NIP7
BCL3,NME6
BCL3,NPAS4
BCL3,NPEPL1
BCL3,NR2C2
BCL3,OCLN
BCL3,ORAI3
BCL3,PAFAH2
BCL3,PCDH1
BCL3,PCGF1
BCL3,PELP1
BCL3,PHOSPHO1
BCL3,PIEZO2
BCL3,PIP5K1B
BCL3,PLA2G10
BCL3,POLR2J
BCL3,POU2F2
BCL3,PPAN
BCL3,PPFIA4
BCL3,PPM1M
BCL3,PPOX
BCL3,PRR18
BCL3,PRR7
BCL3,PRRT2
BCL3,PRRT3
BCL3,PTK2
BCL3,PTPN13
BCL3,RABGAP1L
BCL3,RBBP5
BCL3,RBP5
BCL3,RBPJ
BCL3,REL
BCL3,RELA
BCL3,RELB
BCL3,RFX5
BCL3,RHOG
BCL3,RPS17
BCL3,RRNAD1
BCL3,RUNX3
BCL3,RUSC1
BCL3,SAC3D1
BCL3,SAMSN1
BCL3,SCAF1
BCL3,SCARA5
BCL3,SCNM1
BCL3,SCO2
BCL3,SGSM2
BCL3,SIX5
BCL3,SKIL
BCL3,SLAMF1
BCL3,SLC22A18
BCL3,SLC25A10
BCL3,SLC25A4
BCL3,SLC25A45
BCL3,SLC35B2
BCL3,SMARCD2
BCL3,SMC1A
BCL3,SPATC1L
BCL3,SRF
BCL3,STAG1
BCL3,STAT1
BCL3,STAT3
BCL3,STAT5A
BCL3,STOML1
BCL3,STOML2
BCL3,SYCE2
BCL3,SYNE2
BCL3,SYVN1
BCL3,TAGAP
BCL3,TCEA2
BCL3,TCF12
BCL3,THAP9
BCL3,THRA
BCL3,THYN1
BCL3,TINF2
BCL3,TLCD1
BCL3,TMEM79
BCL3,TRIM41
BCL3,TRMT61A
BCL3,TSEN34
BCL3,TSR3
BCL3,TTC4
BCL3,TTYH1
BCL3,TXLNB
BCL3,TXNIP
BCL3,UBXN1
BCL3,UNC93B1
BCL3,USF1
BCL3,VIPR1
BCL3,WDR31
BCL3,WDR6
BCL3,WDR74
BCL3,WNT10A
BCL3,WRAP53
BCL3,YIF1B
BCL3,ZBTB40
BCL3,ZBTB9
BCL3,ZDHHC12
BCL3,ZEB1
BCL3,ZFAND2B
BCL3,ZMYND12
BCL3,ZNF35
BCL3,ZNF384
BCL3,ZNF408
BCL3,ZNF687
BCL3,ZNF732
BCL3,ZNF768
BCL3,ZZZ3
BCLAF1,ABHD1
BCLAF1,ABHD16A
BCLAF1,ABTB2
BCLAF1,ACOT2
BCLAF1,ACOT8
BCLAF1,ACP2
BCLAF1,ACSM3
BCLAF1,ACSS2
BCLAF1,ACTR3C
BCLAF1,ADAMTSL2
BCLAF1,ADARB2
BCLAF1,ADPRHL1
BCLAF1,AGPAT2
BCLAF1,AKAP12
BCLAF1,ALDH16A1
BCLAF1,ALDH6A1
BCLAF1,ALKBH4
BCLAF1,ANAPC11
BCLAF1,ANXA2R
BCLAF1,AP3S2
BCLAF1,AP5S1
BCLAF1,APOBEC3F
BCLAF1,AQP3
BCLAF1,ARFRP1
BCLAF1,ARHGAP24
BCLAF1,ARHGEF17
BCLAF1,ARL4A
BCLAF1,ASH2L
BCLAF1,ATF2
BCLAF1,ATF7
BCLAF1,ATRNL1
BCLAF1,B3GALT6
BCLAF1,BACH1
BCLAF1,BATF
BCLAF1,BBS5
BCLAF1,BCL11A
BCLAF1,BCL7C
BCLAF1,BCLAF1
BCLAF1,BHLHE40
BCLAF1,BLOC1S1
BCLAF1,BMP1
BCLAF1,BOLA1
BCLAF1,BRCA1
BCLAF1,BRMS1
BCLAF1,C11orf65
BCLAF1,C12orf73
BCLAF1,C17orf64
BCLAF1,C1QTNF6
BCLAF1,C1orf122
BCLAF1,C1orf127
BCLAF1,C20orf96
BCLAF1,C22orf46
BCLAF1,C3orf18
BCLAF1,C6orf136
BCLAF1,C6orf226
BCLAF1,C6orf99
BCLAF1,CA11
BCLAF1,CACNB3
BCLAF1,CBFB
BCLAF1,CBX3
BCLAF1,CBX5
BCLAF1,CBX8
BCLAF1,CCDC110
BCLAF1,CCDC157
BCLAF1,CCDC159
BCLAF1,CCDC22
BCLAF1,CCDC80
BCLAF1,CCDC88A
BCLAF1,CCL4
BCLAF1,CD160
BCLAF1,CD244
BCLAF1,CD38
BCLAF1,CD52
BCLAF1,CDIP1
BCLAF1,CDK2AP2
BCLAF1,CDK5
BCLAF1,CEBPB
BCLAF1,CENPE
BCLAF1,CERCAM
BCLAF1,CHD1
BCLAF1,CHD4
BCLAF1,CHD7
BCLAF1,CITED2
BCLAF1,CKB
BCLAF1,CLK3
BCLAF1,CLPP
BCLAF1,CLTCL1
BCLAF1,CLUAP1
BCLAF1,CNGA1
BCLAF1,CNPY4
BCLAF1,COL1A2
BCLAF1,CRAT
BCLAF1,CRB1
BCLAF1,CRB2
BCLAF1,CREB5
BCLAF1,CREM
BCLAF1,CTCF
BCLAF1,CUEDC2
BCLAF1,CUX1
BCLAF1,CYP1B1
BCLAF1,DBNDD1
BCLAF1,DDIT3
BCLAF1,DIAPH3
BCLAF1,DLG2
BCLAF1,DMTN
BCLAF1,DNMT3B
BCLAF1,DPCD
BCLAF1,DPF2
BCLAF1,DPM2
BCLAF1,DPM3
BCLAF1,DSCR9
BCLAF1,DUSP23
BCLAF1,DYNC2H1
BCLAF1,E2F4
BCLAF1,E2F8
BCLAF1,E4F1
BCLAF1,EED
BCLAF1,EEPD1
BCLAF1,EFHD1
BCLAF1,EFNB2
BCLAF1,EGR2
BCLAF1,EHMT2
BCLAF1,EIF2AK3
BCLAF1,ELAVL3
BCLAF1,ELF1
BCLAF1,ELF5
BCLAF1,ELOF1
BCLAF1,ENKD1
BCLAF1,ENPP2
BCLAF1,EP300
BCLAF1,EPB41L4B
BCLAF1,EPHB6
BCLAF1,ESRRA
BCLAF1,EZH2
BCLAF1,FAM151B
BCLAF1,FAM161B
BCLAF1,FAM214B
BCLAF1,FAM43A
BCLAF1,FBXO10
BCLAF1,FBXO15
BCLAF1,FBXO36
BCLAF1,FBXW5
BCLAF1,FCHO1
BCLAF1,FCRL5
BCLAF1,FGFBP3
BCLAF1,FHAD1
BCLAF1,FKBP10
BCLAF1,FKBP11
BCLAF1,FKBPL
BCLAF1,FLRT3
BCLAF1,FLT3LG
BCLAF1,FOSB
BCLAF1,FOSL2
BCLAF1,FRMD4A
BCLAF1,FXYD3
BCLAF1,GAA
BCLAF1,GALK1
BCLAF1,GATAD2B
BCLAF1,GCHFR
BCLAF1,GDF9
BCLAF1,GEMIN7
BCLAF1,GGACT
BCLAF1,GLB1L
BCLAF1,GLCCI1
BCLAF1,GLI1
BCLAF1,GPR141
BCLAF1,GPR19
BCLAF1,GRIN2A
BCLAF1,GRIN2D
BCLAF1,GS1-124K5.4
BCLAF1,GSDMD
BCLAF1,GTF2H4
BCLAF1,HCFC1
BCLAF1,HCG20
BCLAF1,HDAC2
BCLAF1,HDGF
BCLAF1,HECW2
BCLAF1,HENMT1
BCLAF1,HMGCL
BCLAF1,HOXB2
BCLAF1,HPCAL1
BCLAF1,HSF1
BCLAF1,HTRA2
BCLAF1,IKZF2
BCLAF1,IL10
BCLAF1,IL11RA
BCLAF1,IL18RAP
BCLAF1,IL1R1
BCLAF1,IL4
BCLAF1,ILK
BCLAF1,IMMP2L
BCLAF1,ING4
BCLAF1,INO80B
BCLAF1,IPO4
BCLAF1,IQSEC3
BCLAF1,IRF3
BCLAF1,IRF4
BCLAF1,IRF5
BCLAF1,ITGA4
BCLAF1,ITLN2
BCLAF1,JTB
BCLAF1,JUNB
BCLAF1,JUND
BCLAF1,KAT2A
BCLAF1,KCNH4
BCLAF1,KCNK12
BCLAF1,KCTD16
BCLAF1,KDM1A
BCLAF1,KDM5A
BCLAF1,KDM7A
BCLAF1,KHDC1
BCLAF1,KLHL17
BCLAF1,KLRG1
BCLAF1,LACTB2
BCLAF1,LARP7
BCLAF1,LILRB4
BCLAF1,LINC00324
BCLAF1,LINC00431
BCLAF1,LINC00528
BCLAF1,LINC00957
BCLAF1,LINC01140
BCLAF1,LIPT1
BCLAF1,LIX1
BCLAF1,LRP4
BCLAF1,LRRC43
BCLAF1,LRRC4C
BCLAF1,LTB4R2
BCLAF1,LYRM9
BCLAF1,LZTFL1
BCLAF1,MAGIX
BCLAF1,MAK
BCLAF1,MAP3K10
BCLAF1,MAPT
BCLAF1,MAX
BCLAF1,MAZ
BCLAF1,MBLAC1
BCLAF1,MDK
BCLAF1,MEA1
BCLAF1,MED12L
BCLAF1,MED22
BCLAF1,MEF2A
BCLAF1,MEF2C
BCLAF1,METTL23
BCLAF1,MIB2
BCLAF1,MNT
BCLAF1,MRPL34
BCLAF1,MRPL43
BCLAF1,MRPS26
BCLAF1,MRPS33
BCLAF1,MST1
BCLAF1,MTA3
BCLAF1,MTFP1
BCLAF1,MXI1
BCLAF1,MYB
BCLAF1,MYC
BCLAF1,MYH7B
BCLAF1,NAPSA
BCLAF1,NBN
BCLAF1,NCALD
BCLAF1,NCR3
BCLAF1,NDOR1
BCLAF1,NEAT1
BCLAF1,NEDD9
BCLAF1,NEK8
BCLAF1,NFATC3
BCLAF1,NFKB1
BCLAF1,NFKB2
BCLAF1,NFXL1
BCLAF1,NIP7
BCLAF1,NME4
BCLAF1,NME6
BCLAF1,NOTUM
BCLAF1,NPAS4
BCLAF1,NPC2
BCLAF1,NR2C1
BCLAF1,NR2C2
BCLAF1,NRG2
BCLAF1,NRSN2
BCLAF1,NRXN2
BCLAF1,NUDT8
BCLAF1,NXT1
BCLAF1,OCEL1
BCLAF1,OCLN
BCLAF1,OGFOD2
BCLAF1,OPN5
BCLAF1,OSCAR
BCLAF1,PCDH1
BCLAF1,PCDH9
BCLAF1,PCGF1
BCLAF1,PEAR1
BCLAF1,PELP1
BCLAF1,PEX19
BCLAF1,PEX6
BCLAF1,PFKFB4
BCLAF1,PGAP2
BCLAF1,PGBD2
BCLAF1,PHB
BCLAF1,PINX1
BCLAF1,PIP5K1B
BCLAF1,PITPNC1
BCLAF1,PKIB
BCLAF1,PKNOX1
BCLAF1,PLEKHG7
BCLAF1,PLOD3
BCLAF1,POLR2E
BCLAF1,PPFIA3
BCLAF1,PPFIA4
BCLAF1,PPM1M
BCLAF1,PPOX
BCLAF1,PPT2-EGFL8
BCLAF1,PRDM11
BCLAF1,PREB
BCLAF1,PRR18
BCLAF1,PRR7
BCLAF1,PRRT2
BCLAF1,PRRT3
BCLAF1,PSRC1
BCLAF1,PTK2
BCLAF1,QTRT1
BCLAF1,RAB4B
BCLAF1,RABGAP1L
BCLAF1,RAD51
BCLAF1,RAPGEF2
BCLAF1,RAVER1
BCLAF1,RBBP5
BCLAF1,RBPJ
BCLAF1,RCAN1
BCLAF1,REEP4
BCLAF1,REL
BCLAF1,RELA
BCLAF1,RELB
BCLAF1,REST
BCLAF1,REXO2
BCLAF1,RFX5
BCLAF1,RGS6
BCLAF1,RHOG
BCLAF1,RILPL1
BCLAF1,RIMKLB
BCLAF1,RPS17
BCLAF1,RRNAD1
BCLAF1,RTEL1
BCLAF1,RUFY4
BCLAF1,RUNX3
BCLAF1,RUVBL2
BCLAF1,SAC3D1
BCLAF1,SAMSN1
BCLAF1,SARS2
BCLAF1,SCAF1
BCLAF1,SCN3A
BCLAF1,SCN5A
BCLAF1,SCNM1
BCLAF1,SCO2
BCLAF1,SEMA5A
BCLAF1,SERTAD3
BCLAF1,SETBP1
BCLAF1,SGK1
BCLAF1,SGSM2
BCLAF1,SH3GLB2
BCLAF1,SHF
BCLAF1,SIN3A
BCLAF1,SIX5
BCLAF1,SKIL
BCLAF1,SLAMF1
BCLAF1,SLC16A13
BCLAF1,SLC16A3
BCLAF1,SLC22A18
BCLAF1,SLC25A10
BCLAF1,SLC25A39
BCLAF1,SLC25A4
BCLAF1,SLC25A45
BCLAF1,SLC26A6
BCLAF1,SLC29A3
BCLAF1,SLC35B2
BCLAF1,SLC46A1
BCLAF1,SLC6A16
BCLAF1,SLIT3
BCLAF1,SMAD5
BCLAF1,SMARCD2
BCLAF1,SMC1A
BCLAF1,SMC3
BCLAF1,SMIM5
BCLAF1,SNRNP25
BCLAF1,SOCS3
BCLAF1,SP1
BCLAF1,SPATC1L
BCLAF1,SPSB2
BCLAF1,SRF
BCLAF1,STAG1
BCLAF1,STAT1
BCLAF1,STAT3
BCLAF1,STAT5A
BCLAF1,STOML1
BCLAF1,STOML2
BCLAF1,SUPT20H
BCLAF1,SUPT7L
BCLAF1,SUZ12
BCLAF1,SWI5
BCLAF1,SYCE2
BCLAF1,SYN1
BCLAF1,SYT11
BCLAF1,TAF1
BCLAF1,TAGAP
BCLAF1,TARDBP
BCLAF1,TBP
BCLAF1,TCEA2
BCLAF1,TCF12
BCLAF1,TCF3
BCLAF1,TCIRG1
BCLAF1,TDRKH
BCLAF1,TECPR2
BCLAF1,TGFB2
BCLAF1,TGM2
BCLAF1,THAP3
BCLAF1,THAP9
BCLAF1,THBS1
BCLAF1,THTPA
BCLAF1,THYN1
BCLAF1,TINF2
BCLAF1,TLCD1
BCLAF1,TMEM102
BCLAF1,TMEM154
BCLAF1,TMEM179B
BCLAF1,TMEM234
BCLAF1,TMEM256
BCLAF1,TMEM79
BCLAF1,TPD52L1
BCLAF1,TPM1
BCLAF1,TRIB2
BCLAF1,TRIM22
BCLAF1,TRIM28
BCLAF1,TRIM41
BCLAF1,TRMT61A
BCLAF1,TRPT1
BCLAF1,TSR3
BCLAF1,TTC36
BCLAF1,TTC4
BCLAF1,TTLL1
BCLAF1,TUFT1
BCLAF1,TXLNB
BCLAF1,TXNIP
BCLAF1,TXNRD2
BCLAF1,UBXN1
BCLAF1,ULK1
BCLAF1,UQCC2
BCLAF1,USF1
BCLAF1,USF2
BCLAF1,USP35
BCLAF1,UST
BCLAF1,VDR
BCLAF1,VSTM2L
BCLAF1,WDR24
BCLAF1,WDR31
BCLAF1,WDR45B
BCLAF1,WDR6
BCLAF1,WDR74
BCLAF1,WRAP53
BCLAF1,WRNIP1
BCLAF1,YAP1
BCLAF1,YBX1
BCLAF1,ZBBX
BCLAF1,ZBTB4
BCLAF1,ZBTB40
BCLAF1,ZDHHC12
BCLAF1,ZEB1
BCLAF1,ZFAND2B
BCLAF1,ZFP3
