Gene1,Gene2
TAF9B,ABHD16A
TAF9B,ACOT8
TAF9B,ADAMTS3
TAF9B,AFF1
TAF9B,AGA
TAF9B,AGK
TAF9B,AIG1
TAF9B,ANK1
TAF9B,ANKRD11
TAF9B,ANKRD12
TAF9B,ANKRD17
TAF9B,ANKRD46
TAF9B,AP2S1
TAF9B,AP4B1
TAF9B,APOBEC3D
TAF9B,APOM
TAF9B,ARAP1
TAF9B,ARHGAP19
TAF9B,ARL15
TAF9B,ASCC3
TAF9B,ATF2
TAF9B,ATF3
TAF9B,ATF4
TAF9B,ATF6
TAF9B,ATRX
TAF9B,BATF2
TAF9B,BAZ1B
TAF9B,BBS10
TAF9B,BCLAF1
TAF9B,BCORL1
TAF9B,BDP1
TAF9B,BECN1
TAF9B,BIRC6
TAF9B,BNIP1
TAF9B,BPHL
TAF9B,BRAF
TAF9B,BRF2
TAF9B,C12orf57
TAF9B,C12orf60
TAF9B,C16orf46
TAF9B,C16orf91
TAF9B,C19orf47
TAF9B,C22orf34
TAF9B,C2orf68
TAF9B,C4orf3
TAF9B,C5orf34
TAF9B,C8orf44
TAF9B,C8orf44-SGK3
TAF9B,CACTIN
TAF9B,CALM3
TAF9B,CAMTA2
TAF9B,CANX
TAF9B,CBFA2T3
TAF9B,CBX5
TAF9B,CCAR1
TAF9B,CCDC116
TAF9B,CCDC169
TAF9B,CCDC28A
TAF9B,CCDC51
TAF9B,CCDC71L
TAF9B,CCNT1
TAF9B,CCNT2
TAF9B,CCZ1B
TAF9B,CDADC1
TAF9B,CDC5L
TAF9B,CDC73
TAF9B,CDK4
TAF9B,CDK8
TAF9B,CDKN3
TAF9B,CENPE
TAF9B,CHCHD3
TAF9B,CHD2
TAF9B,CHD9
TAF9B,CHPF
TAF9B,CLTC
TAF9B,CNEP1R1
TAF9B,CNOT4
TAF9B,CNPY3
TAF9B,COIL
TAF9B,COMMD5
TAF9B,CPSF3
TAF9B,CREB1
TAF9B,CRELD1
TAF9B,CREM
TAF9B,CSDE1
TAF9B,CSTF2
TAF9B,CTDNEP1
TAF9B,CTF1
TAF9B,CTH
TAF9B,CTNNB1
TAF9B,CYB561A3
TAF9B,CYB5RL
TAF9B,CYP2R1
TAF9B,CYP51A1
TAF9B,DCTN6
TAF9B,DDIT3
TAF9B,DDX10
TAF9B,DDX19B
TAF9B,DDX20
TAF9B,DDX21
TAF9B,DDX49
TAF9B,DHPS
TAF9B,DIAPH3
TAF9B,DIDO1
TAF9B,DNAH14
TAF9B,DNMT1
TAF9B,DPF2
TAF9B,DSCR4
TAF9B,DSN1
TAF9B,DUSP13
TAF9B,DYRK1A
TAF9B,E2F3
TAF9B,E2F5
TAF9B,E2F6
TAF9B,E2F8
TAF9B,E4F1
TAF9B,EEF2
TAF9B,EIF3A
TAF9B,EIF5B
TAF9B,ELF1
TAF9B,EME1
TAF9B,ENDOV
TAF9B,ENO1
TAF9B,EPOR
TAF9B,ERAP2
TAF9B,ERBB2
TAF9B,ERI2
TAF9B,ETFDH
TAF9B,ETS2
TAF9B,EWSR1
TAF9B,EXOC4
TAF9B,FAF1
TAF9B,FAM122A
TAF9B,FAM122C
TAF9B,FAM219B
TAF9B,FASTK
TAF9B,FBXO24
TAF9B,FBXO8
TAF9B,FIP1L1
TAF9B,FLYWCH2
TAF9B,FNDC3B
TAF9B,FOS
TAF9B,FOSL1
TAF9B,FUS
TAF9B,FZD1
TAF9B,GABPB1
TAF9B,GABPB2
TAF9B,GALC
TAF9B,GALT
TAF9B,GANAB
TAF9B,GATA2
TAF9B,GLB1L
TAF9B,GLYCTK
TAF9B,GNB2
TAF9B,GOLGA4
TAF9B,GOLIM4
TAF9B,GOLT1B
TAF9B,GORASP1
TAF9B,GPHN
TAF9B,GS1-124K5.11
TAF9B,GSTM4
TAF9B,GTF2A2
TAF9B,GTF2B
TAF9B,GTF2H2
TAF9B,GTF2I
TAF9B,GTF3C1
TAF9B,HCFC1
TAF9B,HILPDA
TAF9B,HINFP
TAF9B,HLTF
TAF9B,HMBOX1
TAF9B,HMG20A
TAF9B,HNRNPA2B1
TAF9B,HNRNPC
TAF9B,HNRNPD
TAF9B,HNRNPH1
TAF9B,HNRNPH2
TAF9B,HNRNPK
TAF9B,HNRNPLL
TAF9B,HNRNPU
TAF9B,HNRNPUL1
TAF9B,HSF2
TAF9B,HSP90AB1
TAF9B,HSPA8
TAF9B,HSPBP1
TAF9B,IGF2BP3
TAF9B,ILF3
TAF9B,INTS12
TAF9B,INTS5
TAF9B,IRF1
TAF9B,IRF2
TAF9B,IRF9
TAF9B,ITFG1
TAF9B,JMJD1C
TAF9B,JUN
TAF9B,JUNB
TAF9B,KAT8
TAF9B,KAZN
TAF9B,KDM1A
TAF9B,KLF10
TAF9B,KPTN
TAF9B,LACTB2
TAF9B,LARP1
TAF9B,LINC00534
TAF9B,LINC00942
TAF9B,LMNB1
TAF9B,LTK
TAF9B,LUC7L3
TAF9B,MAD2L1BP
TAF9B,MAGEA6
TAF9B,MAN1A1
TAF9B,MAN2C1
TAF9B,MAPK1
TAF9B,MAPK14
TAF9B,MATR3
TAF9B,MAX
TAF9B,MBD1
TAF9B,MCM2
TAF9B,MCM5
TAF9B,MCM7
TAF9B,MECOM
TAF9B,MED18
TAF9B,MED7
TAF9B,MEF2A
TAF9B,MEIS2
TAF9B,MEN1
TAF9B,METTL14
TAF9B,METTL3
TAF9B,MFSD10
TAF9B,MIER1
TAF9B,MKLN1
TAF9B,MLKL
TAF9B,MON1B
TAF9B,MORN4
TAF9B,MOSPD3
TAF9B,MPHOSPH8
TAF9B,MSH5
TAF9B,MTF1
TAF9B,MTF2
TAF9B,MUL1
TAF9B,MXD1
TAF9B,MYC
TAF9B,MYNN
TAF9B,NANP
TAF9B,NANS
TAF9B,NASP
TAF9B,NBAS
TAF9B,NBN
TAF9B,NCAM2
TAF9B,NCAPH2
TAF9B,NCL
TAF9B,NDUFA3
TAF9B,NDUFA4
TAF9B,NDUFA9
TAF9B,NDUFS3
TAF9B,NEAT1
TAF9B,NELFA
TAF9B,NFE2
TAF9B,NFIA
TAF9B,NFXL1
TAF9B,NKTR
TAF9B,NME1-NME2
TAF9B,NOP56
TAF9B,NR1H2
TAF9B,NR2C1
TAF9B,NR2F2
TAF9B,NR3C1
TAF9B,NSMCE2
TAF9B,NUCKS1
TAF9B,NUFIP1
TAF9B,NUP205
TAF9B,NUP214
TAF9B,NUP98
TAF9B,NXT2
TAF9B,ORC2
TAF9B,OSBPL8
TAF9B,OTX1
TAF9B,OXLD1
TAF9B,OXSM
TAF9B,PABPC1
TAF9B,PAGR1
TAF9B,PARP3
TAF9B,PAXIP1-AS2
TAF9B,PBDC1
TAF9B,PBX2
TAF9B,PCBP2
TAF9B,PCM1
TAF9B,PDE12
TAF9B,PDLIM5
TAF9B,PEF1
TAF9B,PGBD2
TAF9B,PHB
TAF9B,PHB2
TAF9B,PHF8
TAF9B,PHIP
TAF9B,PHTF2
TAF9B,PI4KA
TAF9B,PICK1
TAF9B,PIGO
TAF9B,PIGP
TAF9B,PIH1D2
TAF9B,PKP4
TAF9B,PLTP
TAF9B,PMAIP1
TAF9B,PMEL
TAF9B,PNISR
TAF9B,PNRC2
TAF9B,PPCS
TAF9B,PPP1R12A
TAF9B,PPP1R7
TAF9B,PRAME
TAF9B,PRMT5
TAF9B,PRPF4
TAF9B,PRPF40A
TAF9B,PRRC2C
TAF9B,PSMA1
TAF9B,PSMB9
TAF9B,PSMD9
TAF9B,PTGES3L
TAF9B,PTRHD1
TAF9B,PTTG1
TAF9B,PYGO2
TAF9B,RABGEF1
TAF9B,RB1
TAF9B,RBBP5
TAF9B,RBM14
TAF9B,RBM15
TAF9B,RBM25
TAF9B,RBM39
TAF9B,RCL1
TAF9B,RERE
TAF9B,RFX5
TAF9B,RFXANK
TAF9B,RGS2
TAF9B,RHEBL1
TAF9B,RIF1
TAF9B,RNASEH2A
TAF9B,RNF14
TAF9B,RNF2
TAF9B,RPL11
TAF9B,RPS27L
TAF9B,RSRC1
TAF9B,RUVBL2
TAF9B,RWDD2B
TAF9B,S100Z
TAF9B,SAFB2
TAF9B,SCLT1
TAF9B,SCO2
TAF9B,SDSL
TAF9B,SENP8
TAF9B,SETD9
TAF9B,SETDB1
TAF9B,SETX
TAF9B,SH2B1
TAF9B,SIRT1
TAF9B,SIRT6
TAF9B,SIX4
TAF9B,SIX5
TAF9B,SLC25A14
TAF9B,SLC25A38
TAF9B,SLC25A45
TAF9B,SLC30A9
TAF9B,SLC35A1
TAF9B,SLC35C1
TAF9B,SLC46A3
TAF9B,SMARCA5
TAF9B,SMARCE1
TAF9B,SMC3
TAF9B,SMC4
TAF9B,SMDT1
TAF9B,SMIM4
TAF9B,SMYD3
TAF9B,SND1
TAF9B,SON
TAF9B,SOS1
TAF9B,SP2
TAF9B,SPATA5
TAF9B,SPTA1
TAF9B,SREK1
TAF9B,SRSF1
TAF9B,SRSF11
TAF9B,SRSF3
TAF9B,SRSF7
TAF9B,SSBP1
TAF9B,SSX1
TAF9B,STAT1
TAF9B,STAT2
TAF9B,STX16-NPEPL1
TAF9B,SUPT4H1
TAF9B,SUPT5H
TAF9B,TAF15
TAF9B,TAF1D
TAF9B,TAF6
TAF9B,TAF9B
TAF9B,TAL1
TAF9B,TARBP2
TAF9B,TAZ
TAF9B,TBP
TAF9B,TBPL1
TAF9B,TBX18
TAF9B,TCF12
TAF9B,TCTN2
TAF9B,TFAM
TAF9B,TFCP2
TAF9B,TFRC
TAF9B,THAP1
TAF9B,THAP5
TAF9B,THAP8
TAF9B,THRB
TAF9B,TIA1
TAF9B,TMCC2
TAF9B,TMED4
TAF9B,TMEM177
TAF9B,TMEM208
TAF9B,TMEM259
TAF9B,TNIK
TAF9B,TOE1
TAF9B,TOMM40L
TAF9B,TOP1
TAF9B,TP53
TAF9B,TP53RK
TAF9B,TP53TG1
TAF9B,TRAIP
TAF9B,TRIM24
TAF9B,TRIM25
TAF9B,TRMT12
TAF9B,TSC22D4
TAF9B,TSNAXIP1
TAF9B,TSPAN31
TAF9B,TTC17
TAF9B,TTC5
TAF9B,TVP23C
TAF9B,U2AF1
TAF9B,U2SURP
TAF9B,UBOX5
TAF9B,UBR4
TAF9B,UBR5
TAF9B,UGDH
TAF9B,UHRF2
TAF9B,USF1
TAF9B,USP15
TAF9B,USP21
TAF9B,VAMP1
TAF9B,VCL
TAF9B,VPS13B
TAF9B,VWA5A
TAF9B,VWDE
TAF9B,WWOX
TAF9B,XPO1
TAF9B,XRCC5
TAF9B,YBX1
TAF9B,YIPF3
TAF9B,YTHDC1
TAF9B,ZBTB11
TAF9B,ZBTB17
TAF9B,ZBTB26
TAF9B,ZBTB6
TAF9B,ZC3H10
TAF9B,ZCCHC7
TAF9B,ZFP1
TAF9B,ZFP30
TAF9B,ZFP90
TAF9B,ZFYVE19
TAF9B,ZKSCAN1
TAF9B,ZKSCAN3
TAF9B,ZKSCAN8
TAF9B,ZMYM3
TAF9B,ZNF101
TAF9B,ZNF143
TAF9B,ZNF148
TAF9B,ZNF165
TAF9B,ZNF174
TAF9B,ZNF175
TAF9B,ZNF181
TAF9B,ZNF184
TAF9B,ZNF197
TAF9B,ZNF225
TAF9B,ZNF227
TAF9B,ZNF235
TAF9B,ZNF239
TAF9B,ZNF250
TAF9B,ZNF253
TAF9B,ZNF257
TAF9B,ZNF280A
TAF9B,ZNF280B
TAF9B,ZNF281
TAF9B,ZNF282
TAF9B,ZNF3
TAF9B,ZNF311
TAF9B,ZNF35
TAF9B,ZNF384
TAF9B,ZNF398
TAF9B,ZNF408
TAF9B,ZNF410
TAF9B,ZNF45
TAF9B,ZNF501
TAF9B,ZNF507
TAF9B,ZNF512
TAF9B,ZNF530
TAF9B,ZNF551
TAF9B,ZNF561
TAF9B,ZNF565
TAF9B,ZNF582
TAF9B,ZNF583
TAF9B,ZNF584
TAF9B,ZNF585A
TAF9B,ZNF586
TAF9B,ZNF589
TAF9B,ZNF593
TAF9B,ZNF596
TAF9B,ZNF616
TAF9B,ZNF619
TAF9B,ZNF626
TAF9B,ZNF638
TAF9B,ZNF644
TAF9B,ZNF649
TAF9B,ZNF655
TAF9B,ZNF691
TAF9B,ZNF695
TAF9B,ZNF696
TAF9B,ZNF7
TAF9B,ZNF717
TAF9B,ZNF740
TAF9B,ZNF75A
TAF9B,ZNF76
TAF9B,ZNF778
TAF9B,ZNF780A
TAF9B,ZNF785
TAF9B,ZNF79
TAF9B,ZNF799
TAF9B,ZNF830
TAF9B,ZNF862
TAF9B,ZRANB2
TAF9B,ZSCAN32
TAF9B,ZZZ3
TAL1,AGK
TAL1,AIG1
TAL1,ALDH1A2
TAL1,ANK1
TAL1,ANXA2R
TAL1,APOBEC3D
TAL1,ASL
TAL1,ATF4
TAL1,BBS10
TAL1,BCORL1
TAL1,C12orf57
TAL1,CABP5
TAL1,CACTIN
TAL1,CALM3
TAL1,CBFA2T3
TAL1,CCDC116
TAL1,CCDC26
TAL1,CCNJL
TAL1,CEBPB
TAL1,CHCHD3
TAL1,CHI3L2
TAL1,CTH
TAL1,CTNNB1
TAL1,CYP51A1
TAL1,DDIT3
TAL1,DDX21
TAL1,DHPS
TAL1,DMAP1
TAL1,E2F3
TAL1,EEF2
TAL1,ELF1
TAL1,EPHX1
TAL1,EPOR
TAL1,ERI2
TAL1,ETFDH
TAL1,EXOC4
TAL1,FAM122C
TAL1,FARS2
TAL1,FGD2
TAL1,FOS
TAL1,FOSL1
TAL1,FUS
TAL1,FZD1
TAL1,GTF2H2
TAL1,HBD
TAL1,HEPH
TAL1,HNRNPH1
TAL1,HNRNPH2
TAL1,INTS5
TAL1,IRF1
TAL1,JMJD1C
TAL1,JUNB
TAL1,KAZN
TAL1,KDM4B
TAL1,KLF1
TAL1,LARP1
TAL1,LBH
TAL1,LINC00534
TAL1,LINC01029
TAL1,LINC01151
TAL1,LRPPRC
TAL1,LSMEM1
TAL1,MAN2C1
TAL1,MBNL1
TAL1,MECOM
TAL1,MSH4
TAL1,MTF2
TAL1,NASP
TAL1,NCL
TAL1,NCOR1
TAL1,NDUFA4
TAL1,NDUFS3
TAL1,NEAT1
TAL1,NFE2
TAL1,NME1-NME2
TAL1,NOP56
TAL1,NR2F1
TAL1,NRF1
TAL1,NUP205
TAL1,NUP214
TAL1,OSR2
TAL1,PABPC1
TAL1,PAIP2B
TAL1,PARP3
TAL1,PCOLCE
TAL1,PHLDA2
TAL1,PLTP
TAL1,PMAIP1
TAL1,PRAME
TAL1,RABGAP1L
TAL1,RABGEF1
TAL1,RBFOX2
TAL1,RBKS
TAL1,RHD
TAL1,RPL11
TAL1,RUNX1
TAL1,S100Z
TAL1,SETD9
TAL1,SETX
TAL1,SFPQ
TAL1,SIRT1
TAL1,SLC24A1
TAL1,SLC25A21
TAL1,SLFN14
TAL1,SNX17
TAL1,SPI1
TAL1,SPTA1
TAL1,SRSF1
TAL1,SRSF3
TAL1,SSBP1
TAL1,STAG1
TAL1,TAF1D
TAL1,TAL1
TAL1,TARBP2
TAL1,TARDBP
TAL1,TBL1X
TAL1,TFAM
TAL1,TFRC
TAL1,THRAP3
TAL1,TMCC2
TAL1,TNFRSF19
TAL1,TNIK
TAL1,TRIM10
TAL1,UBASH3A
TAL1,VWA5B2
TAL1,ZBTB40
TAL1,ZEB2
TAL1,ZNF239
TAL1,ZNF280A
TAL1,ZNF280B
TAL1,ZNF3
TAL1,ZNF501
TAL1,ZNF561
TARDBP,ABHD16A
TARDBP,ACTL6B
TARDBP,ADAMTS3
TARDBP,ADK
TARDBP,AFF1
TARDBP,AGA
TARDBP,AGK
TARDBP,AIG1
TARDBP,AKAP9
TARDBP,ANK1
TARDBP,ANKRD11
TARDBP,ANKRD46
TARDBP,ANO8
TARDBP,AP2S1
TARDBP,AP3S1
TARDBP,AP4B1
TARDBP,APOBEC3D
TARDBP,APOM
TARDBP,ARID4B
TARDBP,ASCC3
TARDBP,ASL
TARDBP,ATF3
TARDBP,ATF4
TARDBP,ATF6
TARDBP,BCLAF1
TARDBP,BCORL1
TARDBP,BCR
TARDBP,BDP1
TARDBP,BLOC1S4
TARDBP,BNIP1
TARDBP,BPHL
TARDBP,BPTF
TARDBP,BRAF
TARDBP,BRF2
TARDBP,C11orf68
TARDBP,C12orf57
TARDBP,C16orf46
TARDBP,C19orf47
TARDBP,C1orf53
TARDBP,C4orf3
TARDBP,C5orf34
TARDBP,CACTIN
TARDBP,CALM3
TARDBP,CANX
TARDBP,CBX1
TARDBP,CC2D1A
TARDBP,CCAR1
TARDBP,CCAR2
TARDBP,CCDC113
TARDBP,CCDC28A
TARDBP,CCNG2
TARDBP,CCNT1
TARDBP,CDADC1
TARDBP,CDC5L
TARDBP,CDC73
TARDBP,CDIPT
TARDBP,CDK4
TARDBP,CDK8
TARDBP,CDKAL1
TARDBP,CEBPB
TARDBP,CENPF
TARDBP,CEP350
TARDBP,CHCHD3
TARDBP,CLOCK
TARDBP,CLTC
TARDBP,CNOT4
TARDBP,COPS2
TARDBP,CPSF3
TARDBP,CREM
TARDBP,CSDE1
TARDBP,CSTF2
TARDBP,CTNNB1
TARDBP,CXCL2
TARDBP,CYB561A3
TARDBP,CYB5RL
TARDBP,CYP2R1
TARDBP,CYP51A1
TARDBP,DDX20
TARDBP,DDX21
TARDBP,DDX28
TARDBP,DDX46
TARDBP,DDX49
TARDBP,DHPS
TARDBP,DIDO1
TARDBP,DMAP1
TARDBP,DNAH14
TARDBP,DNMT1
TARDBP,E2F3
TARDBP,E2F4
TARDBP,E2F6
TARDBP,E4F1
TARDBP,EEF2
TARDBP,EGR1
TARDBP,EID2
TARDBP,EIF5B
TARDBP,ELF1
TARDBP,EMC10
TARDBP,EME1
TARDBP,ENDOV
TARDBP,ENO1
TARDBP,EP400
TARDBP,ETFDH
TARDBP,ETS2
TARDBP,EXOC4
TARDBP,EZH2
TARDBP,FAF1
TARDBP,FAHD1
TARDBP,FAM131A
TARDBP,FAM219B
TARDBP,FARS2
TARDBP,FASTK
TARDBP,FBXO24
TARDBP,FBXO6
TARDBP,FBXW7
TARDBP,FHIT
TARDBP,FNDC3B
TARDBP,FOS
TARDBP,FOSL1
TARDBP,FOXJ3
TARDBP,FSD1
TARDBP,FUS
TARDBP,FZD1
TARDBP,GABARAP
TARDBP,GABPB1
TARDBP,GABPB2
TARDBP,GADD45B
TARDBP,GNB2
TARDBP,GOLGA4
TARDBP,GORASP1
TARDBP,GS1-124K5.11
TARDBP,GSTM4
TARDBP,GTF2A2
TARDBP,GTF2B
TARDBP,GTF2H2
TARDBP,GTF2IRD2B
TARDBP,HDAC8
TARDBP,HILPDA
TARDBP,HNRNPA2B1
TARDBP,HNRNPH1
TARDBP,HNRNPH2
TARDBP,HNRNPK
TARDBP,HNRNPUL1
TARDBP,HSP90AA1
TARDBP,HSP90AB1
TARDBP,HSPBP1
TARDBP,HTRA2
TARDBP,INTS12
TARDBP,INTS5
TARDBP,IRGQ
TARDBP,JMJD1C
TARDBP,JUNB
TARDBP,KBTBD6
TARDBP,KDM1A
TARDBP,KPNB1
TARDBP,KPTN
TARDBP,LACTB2
TARDBP,LMNB1
TARDBP,LRPPRC
TARDBP,LRRC45
TARDBP,LTK
TARDBP,LUC7L3
TARDBP,MAGEA6
TARDBP,MAN2C1
TARDBP,MAP2K2
TARDBP,MAPK1
TARDBP,MAPK14
TARDBP,MATR3
TARDBP,MAX
TARDBP,MBD1
TARDBP,MBD2
TARDBP,MCM3
TARDBP,MCM7
TARDBP,MDN1
TARDBP,MED10
TARDBP,MED18
TARDBP,MEF2A
TARDBP,MEN1
TARDBP,METTL3
TARDBP,MGA
TARDBP,MIER1
TARDBP,MKLN1
TARDBP,MOSPD3
TARDBP,MSH4
TARDBP,MTF1
TARDBP,MTF2
TARDBP,MTTP
TARDBP,MUL1
TARDBP,MYC
TARDBP,MYNN
TARDBP,NANP
TARDBP,NASP
TARDBP,NBAS
TARDBP,NBN
TARDBP,NCAM2
TARDBP,NDUFA3
TARDBP,NDUFS3
TARDBP,NEAT1
TARDBP,NFE2
TARDBP,NFS1
TARDBP,NFXL1
TARDBP,NFYB
TARDBP,NKTR
TARDBP,NME1-NME2
TARDBP,NR1D2
TARDBP,NR1H2
TARDBP,NR2C1
TARDBP,NR3C1
TARDBP,NRF1
TARDBP,NSMCE2
TARDBP,NUBP2
TARDBP,NUFIP1
TARDBP,NUP153
TARDBP,NUP205
TARDBP,NUP214
TARDBP,NUP98
TARDBP,OSR2
TARDBP,OXSM
TARDBP,PARP3
TARDBP,PAXIP1-AS2
TARDBP,PCM1
TARDBP,PEF1
TARDBP,PEX10
TARDBP,PGBD2
TARDBP,PHB
TARDBP,PHB2
TARDBP,PHF8
TARDBP,PHIP
TARDBP,PHTF2
TARDBP,PI4KA
TARDBP,PICALM
TARDBP,PIGO
TARDBP,PNISR
TARDBP,POLA1
TARDBP,PPCS
TARDBP,PPEF1
TARDBP,PRAME
TARDBP,PRDM1
TARDBP,PRELID2
TARDBP,PRPF4
TARDBP,PRPF40A
TARDBP,PRRC2C
TARDBP,PSMA1
TARDBP,PSMD9
TARDBP,RAB1B
TARDBP,RABGEF1
TARDBP,RAD51
TARDBP,RBBP5
TARDBP,RBKS
TARDBP,RBM14
TARDBP,RBM22
TARDBP,RBM25
TARDBP,RBM39
TARDBP,REPIN1
TARDBP,RERE
TARDBP,RFX5
TARDBP,RFXANK
TARDBP,RHD
TARDBP,RIF1
TARDBP,RLF
TARDBP,RNF14
TARDBP,RPL11
TARDBP,RPS27L
TARDBP,RSRC1
TARDBP,RUNX1
TARDBP,RWDD2B
TARDBP,S100Z
TARDBP,SETDB1
TARDBP,SETX
TARDBP,SFPQ
TARDBP,SGSM3
TARDBP,SH2B1
TARDBP,SH3BGR
TARDBP,SIRT6
TARDBP,SLC24A1
TARDBP,SLC25A38
TARDBP,SLC35A1
TARDBP,SLFN14
TARDBP,SMAD5
TARDBP,SMARCA5
TARDBP,SND1
TARDBP,SNF8
TARDBP,SNIP1
TARDBP,SNORD3D
TARDBP,SNX10
TARDBP,SNX17
TARDBP,SOX6
TARDBP,SPA17
TARDBP,SPI1
TARDBP,SREK1
TARDBP,SRRM3
TARDBP,SRSF1
TARDBP,SRSF11
TARDBP,SRSF3
TARDBP,SRSF7
TARDBP,SSBP1
TARDBP,STAT1
TARDBP,STX10
TARDBP,STX16-NPEPL1
TARDBP,SUPT4H1
TARDBP,SUPT5H
TARDBP,TAF15
TARDBP,TAF1D
TARDBP,TAF6
TARDBP,TAF7
TARDBP,TAL1
TARDBP,TARDBP
TARDBP,TBC1D5
TARDBP,TBP
TARDBP,TBPL1
TARDBP,TERC
TARDBP,TFAM
TARDBP,TFE3
TARDBP,TFRC
TARDBP,THAP1
TARDBP,THAP5
TARDBP,THAP8
TARDBP,THRAP3
TARDBP,THRB
TARDBP,TIGD2
TARDBP,TMCC2
TARDBP,TMEM205
TARDBP,TMEM208
TARDBP,TNIK
TARDBP,TOE1
TARDBP,TOX4
TARDBP,TP53
TARDBP,TPR
TARDBP,TRIM24
TARDBP,TSC22D4
TARDBP,TSNAXIP1
TARDBP,TTC17
TARDBP,U2AF1
TARDBP,U2SURP
TARDBP,UBE2V1
TARDBP,UBE3C
TARDBP,UBOX5
TARDBP,UBR4
TARDBP,UCK1
TARDBP,UGDH
TARDBP,UHRF2
TARDBP,USP15
TARDBP,VPS33B
TARDBP,VWDE
TARDBP,WDR55
TARDBP,WIZ
TARDBP,WWOX
TARDBP,XRCC5
TARDBP,YBX1
TARDBP,YIF1A
TARDBP,YTHDC1
TARDBP,ZBTB17
TARDBP,ZBTB26
TARDBP,ZBTB40
TARDBP,ZC3H10
TARDBP,ZC3H8
TARDBP,ZCCHC7
TARDBP,ZFP1
TARDBP,ZFPM2
TARDBP,ZKSCAN1
TARDBP,ZKSCAN3
TARDBP,ZKSCAN8
TARDBP,ZNF133
TARDBP,ZNF140
TARDBP,ZNF143
TARDBP,ZNF148
TARDBP,ZNF174
TARDBP,ZNF184
TARDBP,ZNF197
TARDBP,ZNF212
TARDBP,ZNF225
TARDBP,ZNF227
TARDBP,ZNF235
TARDBP,ZNF239
TARDBP,ZNF250
TARDBP,ZNF263
TARDBP,ZNF280A
TARDBP,ZNF280B
TARDBP,ZNF282
TARDBP,ZNF3
TARDBP,ZNF35
TARDBP,ZNF354B
TARDBP,ZNF384
TARDBP,ZNF397
TARDBP,ZNF398
TARDBP,ZNF407
TARDBP,ZNF410
TARDBP,ZNF497
TARDBP,ZNF501
TARDBP,ZNF507
TARDBP,ZNF548
TARDBP,ZNF565
TARDBP,ZNF57
TARDBP,ZNF571
TARDBP,ZNF575
TARDBP,ZNF583
TARDBP,ZNF584
TARDBP,ZNF586
TARDBP,ZNF596
TARDBP,ZNF619
TARDBP,ZNF644
TARDBP,ZNF649
TARDBP,ZNF655
TARDBP,ZNF668
TARDBP,ZNF691
TARDBP,ZNF695
TARDBP,ZNF699
TARDBP,ZNF717
TARDBP,ZNF740
TARDBP,ZNF76
TARDBP,ZNF766
TARDBP,ZNF780A
TARDBP,ZNF785
TARDBP,ZNF799
TARDBP,ZNF830
TARDBP,ZNF862
TARDBP,ZSCAN32
TARDBP,ZZZ3
TBL1XR1,ABHD16A
TBL1XR1,AGK
TBL1XR1,ANK1
TBL1XR1,ANXA2R
TBL1XR1,ATF3
TBL1XR1,BCLAF1
TBL1XR1,BECN1
TBL1XR1,C12orf57
TBL1XR1,C16orf46
TBL1XR1,C16orf91
TBL1XR1,C19orf47
TBL1XR1,C22orf34
TBL1XR1,CAMTA2
TBL1XR1,CBFA2T3
TBL1XR1,CCDC113
TBL1XR1,CCDC116
TBL1XR1,CEBPB
TBL1XR1,CHD9
TBL1XR1,CLASP2
TBL1XR1,CLTC
TBL1XR1,CREM
TBL1XR1,CSDE1
TBL1XR1,CTH
TBL1XR1,CTNNB1
TBL1XR1,CYB5RL
TBL1XR1,DDX10
TBL1XR1,DDX20
TBL1XR1,DDX21
TBL1XR1,DDX28
TBL1XR1,DDX46
TBL1XR1,DDX49
TBL1XR1,DHRS13
TBL1XR1,DIAPH3
TBL1XR1,DUSP13
TBL1XR1,E4F1
TBL1XR1,EPOR
TBL1XR1,ERBB2
TBL1XR1,ERI2
TBL1XR1,ETV2
TBL1XR1,EXOC4
TBL1XR1,FAF1
TBL1XR1,FAHD1
TBL1XR1,FAHD2B
TBL1XR1,FAM122C
TBL1XR1,FAM131A
TBL1XR1,FASTK
TBL1XR1,FBXW7
TBL1XR1,FOSL1
TBL1XR1,FUS
TBL1XR1,FZD1
TBL1XR1,GADD45B
TBL1XR1,GANAB
TBL1XR1,GHDC
TBL1XR1,GLB1L
TBL1XR1,GMDS
TBL1XR1,GNB2
TBL1XR1,GTF2H2
TBL1XR1,HDAC6
TBL1XR1,HNRNPA2B1
TBL1XR1,HNRNPH2
TBL1XR1,HNRNPUL1
TBL1XR1,HSP90AA1
TBL1XR1,HSP90AB1
TBL1XR1,ILK
TBL1XR1,INTS12
TBL1XR1,INTS5
TBL1XR1,IRF9
TBL1XR1,JMJD1C
TBL1XR1,JUN
TBL1XR1,JUNB
TBL1XR1,KLF10
TBL1XR1,KPTN
TBL1XR1,LINC00942
TBL1XR1,MAD2L1BP
TBL1XR1,MAN2C1
TBL1XR1,MAP2K2
TBL1XR1,MAPK14
TBL1XR1,MDN1
TBL1XR1,MECOM
TBL1XR1,METTL14
TBL1XR1,MR1
TBL1XR1,MTF2
TBL1XR1,MTG1
TBL1XR1,MTTP
TBL1XR1,MYC
TBL1XR1,NCAM2
TBL1XR1,NCAPH2
TBL1XR1,NDUFA9
TBL1XR1,NDUFS3
TBL1XR1,NEAT1
TBL1XR1,NFE2
TBL1XR1,NFXL1
TBL1XR1,NKTR
